Initial Perceptron Parameter's Error Rate: 50.0% -> [-733.2523296631203, 198.10434115215162, 766.609283154683]

    1-th training, ErrorRate: 50.0% -> [-733.7523296631203, 164.10434115215162, 757.909283154683]
 2697-th training, ErrorRate: 50.0% -> [-749.2523296631203, 38.10434115215154, 12.909283154682925]
 2698-th training, ErrorRate: 50.0% -> [-749.2523296631203, 38.10434115215154, 12.909283154682925]
 2699-th training, ErrorRate: 50.0% -> [-749.2523296631203, 38.10434115215154, 12.909283154682925]
 2700-th training, ErrorRate: 50.0% -> [-749.2523296631203, 38.10434115215154, 12.909283154682925]
 2701-th training, ErrorRate: 50.0% -> [-749.7523296631203, 4.104341152151541, 4.209283154682925]
 2702-th training, ErrorRate: 50.0% -> [-749.7523296631203, 4.104341152151541, 4.209283154682925]
 2703-th training, ErrorRate: 50.0% -> [-749.7523296631203, 4.104341152151541, 4.209283154682925]
 2704-th training, ErrorRate: 50.0% -> [-749.7523296631203, 4.104341152151541, 4.209283154682925]
 2705-th training, ErrorRate: 50.0% -> [-749.7523296631203, 4.104341152151541, 4.209283154682925]
 2706-th training, ErrorRate: 50.0% -> [-749.7523296631203, 4.104341152151541, 4.209283154682925]
 2707-th training, ErrorRate: 50.0% -> [-749.7523296631203, 4.104341152151541, 4.209283154682925]
 2708-th training, ErrorRate: 50.0% -> [-749.7523296631203, 4.104341152151541, 4.209283154682925]
 2709-th training, ErrorRate: 50.0% -> [-749.7523296631203, 4.104341152151541, 4.209283154682925]
 2710-th training, ErrorRate: 50.0% -> [-749.7523296631203, 4.104341152151541, 4.209283154682925]
 2711-th training, ErrorRate: 50.0% -> [-749.7523296631203, 4.104341152151541, 4.209283154682925]
 2712-th training, ErrorRate: 50.0% -> [-749.7523296631203, 4.104341152151541, 4.209283154682925]
 2713-th training, ErrorRate: 50.0% -> [-749.7523296631203, 4.104341152151541, 4.209283154682925]
 2714-th training, ErrorRate: 50.0% -> [-749.7523296631203, 4.104341152151541, 4.209283154682925]
 2715-th training, ErrorRate: 50.0% -> [-749.7523296631203, 4.104341152151541, 4.209283154682925]
 2716-th training, ErrorRate: 50.0% -> [-749.7523296631203, 4.104341152151541, 4.209283154682925]
 2717-th training, ErrorRate: 50.0% -> [-749.7523296631203, 4.104341152151541, 4.209283154682925]
 2718-th training, ErrorRate: 50.0% -> [-749.7523296631203, 4.104341152151541, 4.209283154682925]
 2719-th training, ErrorRate: 50.0% -> [-749.7523296631203, 4.104341152151541, 4.209283154682925]
 2720-th training, ErrorRate: 50.0% -> [-749.7523296631203, 4.104341152151541, 4.209283154682925]
 2721-th training, ErrorRate: 50.0% -> [-749.7523296631203, 4.104341152151541, 4.209283154682925]
 2722-th training, ErrorRate: 50.0% -> [-749.7523296631203, 4.104341152151541, 4.209283154682925]
 2723-th training, ErrorRate: 50.0% -> [-749.7523296631203, 4.104341152151541, 4.209283154682925]
 2724-th training, ErrorRate: 50.0% -> [-749.7523296631203, 4.104341152151541, 4.209283154682925]
 2725-th training, ErrorRate: 50.0% -> [-749.7523296631203, 4.104341152151541, 4.209283154682925]
 2726-th training, ErrorRate: 50.0% -> [-749.7523296631203, 4.104341152151541, 4.209283154682925]
 2727-th training, ErrorRate: 50.0% -> [-749.7523296631203, 4.104341152151541, 4.209283154682925]
 2728-th training, ErrorRate: 50.0% -> [-749.7523296631203, 4.104341152151541, 4.209283154682925]
 2729-th training, ErrorRate: 50.0% -> [-749.7523296631203, 4.104341152151541, 4.209283154682925]
 2730-th training, ErrorRate: 50.0% -> [-749.7523296631203, 4.104341152151541, 4.209283154682925]
 2731-th training, ErrorRate: 50.0% -> [-749.7523296631203, 4.104341152151541, 4.209283154682925]
 2732-th training, ErrorRate: 50.0% -> [-749.7523296631203, 4.104341152151541, 4.209283154682925]
 2733-th training, ErrorRate: 50.0% -> [-749.7523296631203, 4.104341152151541, 4.209283154682925]
 2734-th training, ErrorRate: 50.0% -> [-749.7523296631203, 4.104341152151541, 4.209283154682925]
 2735-th training, ErrorRate: 50.0% -> [-749.7523296631203, 4.104341152151541, 4.209283154682925]
 2736-th training, ErrorRate: 50.0% -> [-749.7523296631203, 4.104341152151541, 4.209283154682925]
 2737-th training, ErrorRate: 50.0% -> [-749.7523296631203, 4.104341152151541, 4.209283154682925]
 2738-th training, ErrorRate: 50.0% -> [-749.7523296631203, 4.104341152151541, 4.209283154682925]
 2739-th training, ErrorRate: 50.0% -> [-749.7523296631203, 4.104341152151541, 4.209283154682925]
 2740-th training, ErrorRate: 50.0% -> [-749.7523296631203, 4.104341152151541, 4.209283154682925]
 2741-th training, ErrorRate: 50.0% -> [-749.7523296631203, 4.104341152151541, 4.209283154682925]
 2742-th training, ErrorRate: 50.0% -> [-749.7523296631203, 4.104341152151541, 4.209283154682925]
 2743-th training, ErrorRate: 50.0% -> [-749.7523296631203, 4.104341152151541, 4.209283154682925]
 2744-th training, ErrorRate: 50.0% -> [-749.7523296631203, 4.104341152151541, 4.209283154682925]
 2745-th training, ErrorRate: 50.0% -> [-749.7523296631203, 4.104341152151541, 4.209283154682925]
 2746-th training, ErrorRate: 50.0% -> [-749.7523296631203, 4.104341152151541, 4.209283154682925]
 2747-th training, ErrorRate: 50.0% -> [-749.7523296631203, 4.104341152151541, 4.209283154682925]
 2748-th training, ErrorRate: 50.0% -> [-749.7523296631203, 4.104341152151541, 4.209283154682925]
 2749-th training, ErrorRate: 50.0% -> [-749.7523296631203, 4.104341152151541, 4.209283154682925]
 2750-th training, ErrorRate: 50.0% -> [-749.7523296631203, 4.104341152151541, 4.209283154682925]
 2751-th training, ErrorRate: 50.0% -> [-749.2523296631203, 57.85434115215154, 7.059283154682925]
 2752-th training, ErrorRate: 50.0% -> [-749.2523296631203, 57.85434115215154, 7.059283154682925]
 2753-th training, ErrorRate: 50.0% -> [-749.2523296631203, 57.85434115215154, 7.059283154682925]
 2754-th training, ErrorRate: 50.0% -> [-749.2523296631203, 57.85434115215154, 7.059283154682925]
 2755-th training, ErrorRate: 50.0% -> [-749.2523296631203, 57.85434115215154, 7.059283154682925]
 2756-th training, ErrorRate: 50.0% -> [-749.2523296631203, 57.85434115215154, 7.059283154682925]
 2757-th training, ErrorRate: 50.0% -> [-749.2523296631203, 57.85434115215154, 7.059283154682925]
 2758-th training, ErrorRate: 50.0% -> [-749.2523296631203, 57.85434115215154, 7.059283154682925]
 2759-th training, ErrorRate: 50.0% -> [-749.2523296631203, 57.85434115215154, 7.059283154682925]
 2760-th training, ErrorRate: 50.0% -> [-749.2523296631203, 57.85434115215154, 7.059283154682925]
 2761-th training, ErrorRate: 50.0% -> [-749.2523296631203, 57.85434115215154, 7.059283154682925]
 2762-th training, ErrorRate: 50.0% -> [-749.2523296631203, 57.85434115215154, 7.059283154682925]
 2763-th training, ErrorRate: 50.0% -> [-749.2523296631203, 57.85434115215154, 7.059283154682925]
 2764-th training, ErrorRate: 50.0% -> [-749.2523296631203, 57.85434115215154, 7.059283154682925]
 2765-th training, ErrorRate: 50.0% -> [-749.2523296631203, 57.85434115215154, 7.059283154682925]
 2766-th training, ErrorRate: 50.0% -> [-749.2523296631203, 57.85434115215154, 7.059283154682925]
 2767-th training, ErrorRate: 50.0% -> [-749.2523296631203, 57.85434115215154, 7.059283154682925]
 2768-th training, ErrorRate: 50.0% -> [-749.2523296631203, 57.85434115215154, 7.059283154682925]
 2769-th training, ErrorRate: 50.0% -> [-749.2523296631203, 57.85434115215154, 7.059283154682925]
 2770-th training, ErrorRate: 50.0% -> [-749.2523296631203, 57.85434115215154, 7.059283154682925]
 2771-th training, ErrorRate: 50.0% -> [-749.2523296631203, 57.85434115215154, 7.059283154682925]
 2772-th training, ErrorRate: 50.0% -> [-749.2523296631203, 57.85434115215154, 7.059283154682925]
 2773-th training, ErrorRate: 50.0% -> [-749.2523296631203, 57.85434115215154, 7.059283154682925]
 2774-th training, ErrorRate: 50.0% -> [-749.2523296631203, 57.85434115215154, 7.059283154682925]
 2775-th training, ErrorRate: 50.0% -> [-749.2523296631203, 57.85434115215154, 7.059283154682925]
 2776-th training, ErrorRate: 50.0% -> [-749.2523296631203, 57.85434115215154, 7.059283154682925]
 2777-th training, ErrorRate: 50.0% -> [-749.2523296631203, 57.85434115215154, 7.059283154682925]
 2778-th training, ErrorRate: 50.0% -> [-749.2523296631203, 57.85434115215154, 7.059283154682925]
 2779-th training, ErrorRate: 50.0% -> [-749.2523296631203, 57.85434115215154, 7.059283154682925]
 2780-th training, ErrorRate: 50.0% -> [-749.2523296631203, 57.85434115215154, 7.059283154682925]
 2781-th training, ErrorRate: 50.0% -> [-749.2523296631203, 57.85434115215154, 7.059283154682925]
 2782-th training, ErrorRate: 50.0% -> [-749.2523296631203, 57.85434115215154, 7.059283154682925]
 2783-th training, ErrorRate: 50.0% -> [-749.2523296631203, 57.85434115215154, 7.059283154682925]
 2784-th training, ErrorRate: 50.0% -> [-749.2523296631203, 57.85434115215154, 7.059283154682925]
 2785-th training, ErrorRate: 50.0% -> [-749.2523296631203, 57.85434115215154, 7.059283154682925]
 2786-th training, ErrorRate: 50.0% -> [-749.2523296631203, 57.85434115215154, 7.059283154682925]
 2787-th training, ErrorRate: 50.0% -> [-749.2523296631203, 57.85434115215154, 7.059283154682925]
 2788-th training, ErrorRate: 50.0% -> [-749.2523296631203, 57.85434115215154, 7.059283154682925]
 2789-th training, ErrorRate: 50.0% -> [-749.2523296631203, 57.85434115215154, 7.059283154682925]
 2790-th training, ErrorRate: 50.0% -> [-749.2523296631203, 57.85434115215154, 7.059283154682925]
 2791-th training, ErrorRate: 50.0% -> [-749.2523296631203, 57.85434115215154, 7.059283154682925]
 2792-th training, ErrorRate: 50.0% -> [-749.2523296631203, 57.85434115215154, 7.059283154682925]
 2793-th training, ErrorRate: 50.0% -> [-749.2523296631203, 57.85434115215154, 7.059283154682925]
 2794-th training, ErrorRate: 50.0% -> [-749.2523296631203, 57.85434115215154, 7.059283154682925]
 2795-th training, ErrorRate: 50.0% -> [-749.2523296631203, 57.85434115215154, 7.059283154682925]
 2796-th training, ErrorRate: 50.0% -> [-749.2523296631203, 57.85434115215154, 7.059283154682925]
 2797-th training, ErrorRate: 50.0% -> [-749.2523296631203, 57.85434115215154, 7.059283154682925]
 2798-th training, ErrorRate: 50.0% -> [-749.2523296631203, 57.85434115215154, 7.059283154682925]
 2799-th training, ErrorRate: 50.0% -> [-749.2523296631203, 57.85434115215154, 7.059283154682925]
 2800-th training, ErrorRate: 50.0% -> [-749.2523296631203, 57.85434115215154, 7.059283154682925]
 2801-th training, ErrorRate: 50.0% -> [-749.7523296631203, 23.85434115215154, -1.6407168453170744]
 2802-th training, ErrorRate: 50.0% -> [-750.2523296631203, -8.545658847848458, -7.740716845317074]
 2803-th training, ErrorRate: 50.0% -> [-750.2523296631203, -8.545658847848458, -7.740716845317074]
 2804-th training, ErrorRate: 50.0% -> [-750.2523296631203, -8.545658847848458, -7.740716845317074]
 2805-th training, ErrorRate: 50.0% -> [-750.2523296631203, -8.545658847848458, -7.740716845317074]
 2806-th training, ErrorRate: 50.0% -> [-750.2523296631203, -8.545658847848458, -7.740716845317074]
 2807-th training, ErrorRate: 50.0% -> [-750.2523296631203, -8.545658847848458, -7.740716845317074]
 2808-th training, ErrorRate: 50.0% -> [-750.2523296631203, -8.545658847848458, -7.740716845317074]
 2809-th training, ErrorRate: 50.0% -> [-750.2523296631203, -8.545658847848458, -7.740716845317074]
 2810-th training, ErrorRate: 50.0% -> [-750.2523296631203, -8.545658847848458, -7.740716845317074]
 2811-th training, ErrorRate: 50.0% -> [-750.2523296631203, -8.545658847848458, -7.740716845317074]
 2812-th training, ErrorRate: 50.0% -> [-750.2523296631203, -8.545658847848458, -7.740716845317074]
 2813-th training, ErrorRate: 50.0% -> [-750.2523296631203, -8.545658847848458, -7.740716845317074]
 2814-th training, ErrorRate: 50.0% -> [-750.2523296631203, -8.545658847848458, -7.740716845317074]
 2815-th training, ErrorRate: 50.0% -> [-750.2523296631203, -8.545658847848458, -7.740716845317074]
 2816-th training, ErrorRate: 50.0% -> [-750.2523296631203, -8.545658847848458, -7.740716845317074]
 2817-th training, ErrorRate: 50.0% -> [-750.2523296631203, -8.545658847848458, -7.740716845317074]
 2818-th training, ErrorRate: 50.0% -> [-750.2523296631203, -8.545658847848458, -7.740716845317074]
 2819-th training, ErrorRate: 50.0% -> [-750.2523296631203, -8.545658847848458, -7.740716845317074]
 2820-th training, ErrorRate: 50.0% -> [-750.2523296631203, -8.545658847848458, -7.740716845317074]
 2821-th training, ErrorRate: 50.0% -> [-750.2523296631203, -8.545658847848458, -7.740716845317074]
 2822-th training, ErrorRate: 50.0% -> [-750.2523296631203, -8.545658847848458, -7.740716845317074]
 2823-th training, ErrorRate: 50.0% -> [-750.2523296631203, -8.545658847848458, -7.740716845317074]
 2824-th training, ErrorRate: 50.0% -> [-750.2523296631203, -8.545658847848458, -7.740716845317074]
 2825-th training, ErrorRate: 50.0% -> [-750.2523296631203, -8.545658847848458, -7.740716845317074]
 2826-th training, ErrorRate: 50.0% -> [-750.2523296631203, -8.545658847848458, -7.740716845317074]
 2827-th training, ErrorRate: 50.0% -> [-750.2523296631203, -8.545658847848458, -7.740716845317074]
 2828-th training, ErrorRate: 50.0% -> [-750.2523296631203, -8.545658847848458, -7.740716845317074]
 2829-th training, ErrorRate: 50.0% -> [-750.2523296631203, -8.545658847848458, -7.740716845317074]
 2830-th training, ErrorRate: 50.0% -> [-750.2523296631203, -8.545658847848458, -7.740716845317074]
 2831-th training, ErrorRate: 50.0% -> [-750.2523296631203, -8.545658847848458, -7.740716845317074]
 2832-th training, ErrorRate: 50.0% -> [-750.2523296631203, -8.545658847848458, -7.740716845317074]
 2833-th training, ErrorRate: 50.0% -> [-750.2523296631203, -8.545658847848458, -7.740716845317074]
 2834-th training, ErrorRate: 50.0% -> [-750.2523296631203, -8.545658847848458, -7.740716845317074]
 2835-th training, ErrorRate: 50.0% -> [-750.2523296631203, -8.545658847848458, -7.740716845317074]
 2836-th training, ErrorRate: 50.0% -> [-750.2523296631203, -8.545658847848458, -7.740716845317074]
 2837-th training, ErrorRate: 50.0% -> [-750.2523296631203, -8.545658847848458, -7.740716845317074]
 2838-th training, ErrorRate: 50.0% -> [-750.2523296631203, -8.545658847848458, -7.740716845317074]
 2839-th training, ErrorRate: 50.0% -> [-750.2523296631203, -8.545658847848458, -7.740716845317074]
 2840-th training, ErrorRate: 50.0% -> [-750.2523296631203, -8.545658847848458, -7.740716845317074]
 2841-th training, ErrorRate: 50.0% -> [-750.2523296631203, -8.545658847848458, -7.740716845317074]
 2842-th training, ErrorRate: 50.0% -> [-750.2523296631203, -8.545658847848458, -7.740716845317074]
 2843-th training, ErrorRate: 50.0% -> [-750.2523296631203, -8.545658847848458, -7.740716845317074]
 2844-th training, ErrorRate: 50.0% -> [-750.2523296631203, -8.545658847848458, -7.740716845317074]
 2845-th training, ErrorRate: 50.0% -> [-750.2523296631203, -8.545658847848458, -7.740716845317074]
 2846-th training, ErrorRate: 50.0% -> [-750.2523296631203, -8.545658847848458, -7.740716845317074]
 2847-th training, ErrorRate: 50.0% -> [-750.2523296631203, -8.545658847848458, -7.740716845317074]
 2848-th training, ErrorRate: 50.0% -> [-750.2523296631203, -8.545658847848458, -7.740716845317074]
 2849-th training, ErrorRate: 50.0% -> [-750.2523296631203, -8.545658847848458, -7.740716845317074]
 2850-th training, ErrorRate: 50.0% -> [-750.2523296631203, -8.545658847848458, -7.740716845317074]
 2851-th training, ErrorRate: 50.0% -> [-749.7523296631203, 45.20434115215154, -4.890716845317074]
 2852-th training, ErrorRate: 50.0% -> [-749.7523296631203, 45.20434115215154, -4.890716845317074]
 2853-th training, ErrorRate: 50.0% -> [-749.7523296631203, 45.20434115215154, -4.890716845317074]
 2854-th training, ErrorRate: 50.0% -> [-749.7523296631203, 45.20434115215154, -4.890716845317074]
 2855-th training, ErrorRate: 50.0% -> [-749.7523296631203, 45.20434115215154, -4.890716845317074]
 2856-th training, ErrorRate: 50.0% -> [-749.7523296631203, 45.20434115215154, -4.890716845317074]
 2857-th training, ErrorRate: 50.0% -> [-749.7523296631203, 45.20434115215154, -4.890716845317074]
 2858-th training, ErrorRate: 50.0% -> [-749.7523296631203, 45.20434115215154, -4.890716845317074]
 2859-th training, ErrorRate: 50.0% -> [-749.7523296631203, 45.20434115215154, -4.890716845317074]
 2860-th training, ErrorRate: 50.0% -> [-749.7523296631203, 45.20434115215154, -4.890716845317074]
 2861-th training, ErrorRate: 50.0% -> [-749.7523296631203, 45.20434115215154, -4.890716845317074]
 2862-th training, ErrorRate: 50.0% -> [-749.7523296631203, 45.20434115215154, -4.890716845317074]
 2863-th training, ErrorRate: 50.0% -> [-749.7523296631203, 45.20434115215154, -4.890716845317074]
 2864-th training, ErrorRate: 50.0% -> [-749.7523296631203, 45.20434115215154, -4.890716845317074]
 2865-th training, ErrorRate: 50.0% -> [-749.7523296631203, 45.20434115215154, -4.890716845317074]
 2866-th training, ErrorRate: 50.0% -> [-749.7523296631203, 45.20434115215154, -4.890716845317074]
 2867-th training, ErrorRate: 50.0% -> [-749.7523296631203, 45.20434115215154, -4.890716845317074]
 2868-th training, ErrorRate: 50.0% -> [-749.7523296631203, 45.20434115215154, -4.890716845317074]
 2869-th training, ErrorRate: 50.0% -> [-749.7523296631203, 45.20434115215154, -4.890716845317074]
 2870-th training, ErrorRate: 50.0% -> [-749.7523296631203, 45.20434115215154, -4.890716845317074]
 2871-th training, ErrorRate: 50.0% -> [-749.7523296631203, 45.20434115215154, -4.890716845317074]
 2872-th training, ErrorRate: 50.0% -> [-749.7523296631203, 45.20434115215154, -4.890716845317074]
 2873-th training, ErrorRate: 50.0% -> [-749.7523296631203, 45.20434115215154, -4.890716845317074]
 2874-th training, ErrorRate: 50.0% -> [-749.7523296631203, 45.20434115215154, -4.890716845317074]
